,Subdistrict,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3482,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Sheraton Grand Spa & Fitness,13.737151920623694,100.55933698972672,Nightlife
3483,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Whisgars,13.738204866928559,100.56321616418302,Nightlife
3484,"Khlong Toei Nuea, Watthana",13.73984,100.55957,The Local,13.740530554042113,100.56354935873514,Restaurant
3485,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Chu Chocolate Bar & Café (ชู ช็อคโกแล็ต บาร์ & คาเฟ่),13.735945329134982,100.56178296504226,Café
3486,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Addictions,13.740669557853352,100.5632907054126,Café
3487,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Bharani (ภรณี),13.738337388414237,100.56377044143406,Restaurant
3488,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Le Petit Bistrot,13.74033,100.562993,Western Restaurant
3489,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Medinii,13.735982684833287,100.56150692908075,Western Restaurant
3490,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Barcelona Gaudi,13.73741485227587,100.56286143539516,Western Restaurant
3491,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Iwane Goes Nature (อิวาเนะ 1975),13.737975150086287,100.56303355107325,Café
3492,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Baan Khanitha (บ้านขนิษฐา),13.741192362482078,100.5634235940612,Restaurant
3493,"Khlong Toei Nuea, Watthana",13.73984,100.55957,KAMU (คามุ),13.736529484204134,100.56217432022095,Dessert Shop
3494,"Khlong Toei Nuea, Watthana",13.73984,100.55957,Carne (การ์เน่),13.740353,100.56356,Western Restaurant
3495,"Khlong Tan Nuea, Watthana",13.73894,100.59489,Nancy (แนนซี่ อาบ อบ นวด),13.741960467344411,100.59749615670812,Nightlife
3496,"Khlong Tan Nuea, Watthana",13.73894,100.59489,7-Eleven (เซ่เว่น อีเลเว่น),13.739473459346144,100.59303626831768,Convenience Store
3497,"Khlong Tan Nuea, Watthana",13.73894,100.59489,7-Eleven (เซเว่น อีเลฟเว่น),13.73703494915927,100.59823393821716,Convenience Store
3498,"Khlong Tan Nuea, Watthana",13.73894,100.59489,S&P (เอสแอสด์พี),13.74306981637306,100.5948142696675,Restaurant
3499,"Khlong Tan Nuea, Watthana",13.73894,100.59489,ข้าว ต้ม ต้อย,13.735751901244473,100.5978149948532,Restaurant
3500,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Rin Taro,13.714284,100.59328,Dessert Shop
3501,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,GOJA,13.714776897506802,100.59442492697357,Culture
3502,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,W Market,13.714733159695244,100.59414430187135,Nightlife
3503,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,W DISTRICT (ดับเบิ้ลยู ดิสทริค),13.714179094170573,100.59331611060419,Infrastructure
3504,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Starbucks (สตาร์บัคส์),13.7141,100.593056,Café
3505,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Okinawa Kinjo (โอกินาวา คินโจ),13.715487,100.59215,Japanese Restaurant
3506,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Kosmo,13.714473943337397,100.59393440031606,Western Restaurant
3507,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Starbucks (สตาร์บัคส์),13.71453,100.591774,Café
3508,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Crystal Spa,13.715194,100.59147,Nightlife
3509,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Ninive Board Games & Pizza restaurant,13.713519153751864,100.59262867089049,Western Restaurant
3510,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Fitness24Seven (ฟิตเนสทเวนตี้โฟร์เซเว่น),13.7145195,100.591835,Sport
3511,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Azzurro (อัซซูโร๊ะ),13.714326,100.591321,Western Restaurant
3512,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,7-Eleven (เซเว่น อีเลฟเว่น),13.709900997555389,100.5923329428407,Convenience Store
3513,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,J Bar & Cafe,13.712756951803216,100.5924663557324,Restaurant
3514,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Phra Khanong Market (ตลาดพระโขนง),13.712517580875714,100.5949301974541,Household
3515,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,HOF Art Space,13.714623436243045,100.59414625167845,Culture
3516,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,AMPED Trampoline Park,13.716969661432952,100.59302790555392,Sport
3517,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Craft Café,13.715146817730298,100.59157291122932,Western Restaurant
3518,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Uma (อุมะ),13.713637,100.59315,Japanese Restaurant
3519,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Training Ground,13.716895938990515,100.59277576132347,Sport
3520,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Black Canyon Coffee (แบล็คแคนยอนคอฟฟี่),13.71493258932862,100.59483336164288,Café
3521,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Cielo Sky Bar,13.714326821122215,100.59350441560993,Western Restaurant
3522,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,7-Eleven (เซเว่น อีเลฟเว่น),13.714397388571768,100.59643417596817,Convenience Store
3523,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Mapogalbi (มาโพการบี),13.714702,100.59455,BBQ Joint
3524,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,7-Eleven (เซเว่น อีเลฟเว่น),13.71423317192931,100.59332912634672,Convenience Store
3525,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,BTS Phra Khanong (E8) (BTS พระโขนง),13.715077506426427,100.5914053203001,Infrastructure
3526,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,เม้งโภชนา,13.715792159013105,100.59511799394532,Noodle House
3527,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,The Coffee Club,13.714894,100.59125,Café
3528,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,M Coffee & Bakery,13.714994855603708,100.59169425162263,Café
3529,"Phra Khanong Nuea, Watthana",13.713070000000002,100.59436,Best Western Klassique Sukhumvit,13.710685947798648,100.59814366721709,Accomodation
3530,"Bang Khae, Bang Khae",13.694020000000002,100.4027,Yayoi,13.693785,100.404786,Japanese Restaurant
3531,"Bang Khae, Bang Khae",13.694020000000002,100.4027,Tesco Lotus Express (เทสโก้ โลตัส เอ็กซ์เพรส),13.691760183531718,100.40341947623499,Convenience Store
3532,"Bang Khae, Bang Khae",13.694020000000002,100.4027,อั๊งข้าวต้ม,13.695591782710352,100.4048207757758,Asian Restaurant
3533,"Bang Khae, Bang Khae",13.694020000000002,100.4027,Tesco Lotus Express,13.6959584620699,100.40516048669815,Convenience Store
3534,"Bang Khae, Bang Khae",13.694020000000002,100.4027,จิตร ก๋วยเตี๋ยวลูกชิ้นปลา (ทำเอง),13.69061801042288,100.40551522372903,Noodle House
3535,"Bang Khae, Bang Khae",13.694020000000002,100.4027,Ozawa Curry ข้าวแกงกะหรี่,13.69051374224753,100.40552595123846,Japanese Restaurant
3536,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,Yayoi,13.693785,100.404786,Japanese Restaurant
3537,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,Tesco Lotus Express (เทสโก้ โลตัส เอ็กซ์เพรส),13.691760183531718,100.40341947623499,Convenience Store
3538,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,อั๊งข้าวต้ม,13.695591782710352,100.4048207757758,Asian Restaurant
3539,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,Tesco Lotus Express,13.6959584620699,100.40516048669815,Convenience Store
3540,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,จิตร ก๋วยเตี๋ยวลูกชิ้นปลา (ทำเอง),13.69061801042288,100.40551522372903,Noodle House
3541,"Bang Khae Nuea, Bang Khae",13.694020000000002,100.4027,Ozawa Curry ข้าวแกงกะหรี่,13.69051374224753,100.40552595123846,Japanese Restaurant
3542,"Bang Phai, Bang Khae",13.74491,100.3938,ข้าวหมกไก่สยาม,13.743452810066843,100.39517590825572,Restaurant
3543,"Bang Phai, Bang Khae",13.74491,100.3938,ครัวบ้านเชียง,13.743377780082136,100.39520537805917,Restaurant
3544,"Bang Phai, Bang Khae",13.74491,100.3938,คุณเล็ก ข้าวต้ม - อาหารตามสั่ง,13.74308265316,100.39556080244253,Restaurant
3545,"Bang Phai, Bang Khae",13.74491,100.3938,ตลาดสดแยกทศกัณฐ์,13.745085764606848,100.39460062980652,Household
3546,"Bang Phai, Bang Khae",13.74491,100.3938,จิระเย็นตาโฟ (สายสอง),13.748879402574287,100.39554776292667,Noodle House
3547,"Bang Phai, Bang Khae",13.74491,100.3938,Milky Beans,13.744618746706317,100.39722919464111,Dessert Shop
3548,"Bang Phai, Bang Khae",13.74491,100.3938,ดี ดี ข้าวต้ม,13.74173552099764,100.39557638793514,Asian Restaurant
3549,"Bang Phai, Bang Khae",13.74491,100.3938,มัทยาเภสัช,13.74462069730083,100.39517062541799,Household
3550,"Bang Phai, Bang Khae",13.74491,100.3938,ณิชา,13.744026,100.395318,Household
3551,"Bang Phai, Bang Khae",13.74491,100.3938,Cookie Coffee by Namfon Patcharin,13.745337552316379,100.39463205449178,Café
3552,"Bang Phai, Bang Khae",13.74491,100.3938,เม้ง ข้าวต้มเป็ด แยกทศกัณฐ์,13.744188841418,100.395588838577,Asian Restaurant
3553,"Bang Phai, Bang Khae",13.74491,100.3938,Tesco Lotus Express (เทสโก้ โลตัส เอ็กซ์เพรส),13.747443199157715,100.39552307128906,Convenience Store
3554,"Bang Phai, Bang Khae",13.74491,100.3938,จิงเลี้ยง เย็นตาโฟ,13.74532,100.39063,Chinese Restaurant
3555,"Bang Phai, Bang Khae",13.74491,100.3938,Coffee & Aqua Art,13.745425,100.390525,Café
3556,"Bang Phai, Bang Khae",13.74491,100.3938,Kwan Siew Kee (กว้านสิ่วกี่ภัตตาคาร),13.745573403172585,100.38956467043955,Chinese Restaurant
3557,"Bang Phai, Bang Khae",13.74491,100.3938,Steak Lung Nhuad (สเต็กลุงหนวด),13.748621567532439,100.39558071585398,Western Restaurant
3558,"Bang Phai, Bang Khae",13.74491,100.3938,7-11 หมู่บ้านมวลชน,13.745116271692085,100.38948177134205,Convenience Store
3559,"Lak Song, Bang Khae",13.671270000000002,100.39429,Tops Daily (ท็อปส์ เดลี่),13.669868564373372,100.39038237976472,Convenience Store
3560,"Lak Song, Bang Khae",13.671270000000002,100.39429,Greenlife Fitness and Spa (กรีนไลฟ์ฟิตเนส),13.67194886950894,100.39597295766264,Sport
3561,"Lak Song, Bang Khae",13.671270000000002,100.39429,ครัวบ้านดิน @ Greenlife Fitness,13.672193445149674,100.39605268471392,Restaurant
3562,"Lak Song, Bang Khae",13.671270000000002,100.39429,Tokai Furniture: High Quality @ Reasonable Price Furniture,13.673094011041226,100.39599481692554,Stores
3563,"Lak Song, Bang Khae",13.671270000000002,100.39429,7-Eleven (เซเว่น อีเลฟเว่น),13.669830033494886,100.39045284029892,Convenience Store
3564,"Lak Song, Bang Khae",13.671270000000002,100.39429,bb court badminton บางบอน 3,13.66986392150541,100.39036630876387,Sport
3565,"Thung Song Hong, Lak Si",13.8566,100.54865,Yew Ki (หยิ่วกี่),13.854787283856801,100.54855415021575,Asian Restaurant
3566,"Thung Song Hong, Lak Si",13.8566,100.54865,Grand Home Mart (แกรนด์โฮมมาร์ท),13.856989854690738,100.54580398415997,Stores
3567,"Thung Song Hong, Lak Si",13.8566,100.54865,สำราญ (แยกพงษ์เพชร),13.855639347013238,100.54479935813154,Nightlife
3568,"Thung Song Hong, Lak Si",13.8566,100.54865,7-Eleven,13.854766596355669,100.54840273813468,Convenience Store
3569,"Thung Song Hong, Lak Si",13.8566,100.54865,7-Eleven (เซเว่น อีเลฟเว่น),13.855755335694326,100.5489466726842,Convenience Store
3570,"Thung Song Hong, Lak Si",13.8566,100.54865,7-Eleven,13.85538333197989,100.5469286931238,Convenience Store
3571,"Thung Song Hong, Lak Si",13.8566,100.54865,Slim RCA,13.860837196680361,100.54791374921639,Nightlife
3572,"Thung Song Hong, Lak Si",13.8566,100.54865,ผัดไทยไฮโซ,13.859856,100.549063,Restaurant
3573,"Thung Song Hong, Lak Si",13.8566,100.54865,สเต็กชินเขต,13.860002192661241,100.54850699857963,Western Restaurant
3574,"Thung Song Hong, Lak Si",13.8566,100.54865,KK's,13.857153,100.552842,Asian Restaurant
3575,"Talat Bang Khen, Lak Si",13.878029999999999,100.58465,7-Eleven (เซเว่น อีเลฟเว่น),13.880531,100.587547,Convenience Store
3576,"Talat Bang Khen, Lak Si",13.878029999999999,100.58465,บ้านใบกระเพรา,13.878392,100.584876,Restaurant
3577,"Talat Bang Khen, Lak Si",13.878029999999999,100.58465,มหานครโภชนา,13.876231896169609,100.58348485716584,Restaurant
3578,"Talat Bang Khen, Lak Si",13.878029999999999,100.58465,7-Eleven (เซเว่นอีเลฟเว่น),13.880604428042224,100.58490293040799,Household
3579,"Talat Bang Khen, Lak Si",13.878029999999999,100.58465,Cofo'O @Maxvalu Laksi,13.880886483234175,100.58776112875395,Western Restaurant
3580,"Sai Mai, Sai Mai",13.922329999999999,100.6598,Blue Belmont Gelato,13.921349026504263,100.65749704819487,Dessert Shop
3581,"Sai Mai, Sai Mai",13.922329999999999,100.6598,โรงเตี๊ยมคนมอญ ก๋วยเตี๋ยวเรือปทุม,13.92153593342297,100.65717724789522,Noodle House
3582,"Sai Mai, Sai Mai",13.922329999999999,100.6598,7-Eleven (เซเว่น อีเลฟเว่น),13.92081,100.660155,Convenience Store
3583,"Sai Mai, Sai Mai",13.922329999999999,100.6598,Ros Lamai Coffee (รสละไม),13.92131243134567,100.65563123931634,Café
3584,"Sai Mai, Sai Mai",13.922329999999999,100.6598,อ้วน โภชนา สายไหม,13.92105267248132,100.65673917462239,Restaurant
3585,"Sai Mai, Sai Mai",13.922329999999999,100.6598,King Kong,13.920216,100.660288,BBQ Joint
3586,"Sai Mai, Sai Mai",13.922329999999999,100.6598,บ้านสะพานปลา,13.920882262264445,100.66178073415792,Seafood Restaurant
3587,"Sai Mai, Sai Mai",13.922329999999999,100.6598,Krua Ban B. Baimai (ครัวบ้าน บ. ใบไม้),13.92146300774574,100.65740753119842,Western Restaurant
3588,"Sai Mai, Sai Mai",13.922329999999999,100.6598,JuumZaap (จุ่มแซบอีสาน),13.921341702462119,100.6559266522341,Restaurant
3589,"Sai Mai, Sai Mai",13.922329999999999,100.6598,Club House @ Saransiri,13.926348,100.660106,Sport
3590,"Sai Mai, Sai Mai",13.922329999999999,100.6598,อีสานขนานแท้,13.91969867,100.663402,Asian Restaurant
3591,"O Ngoen, Sai Mai",13.91818,100.6717,หมูกะทะคุณย่า สายไหม,13.920596762154952,100.67022730389078,BBQ Joint
3592,"O Ngoen, Sai Mai",13.91818,100.6717,ข้าวมันไก่ลิ่มซัง,13.9213040796886,100.67375005927607,Asian Restaurant
3593,"O Ngoen, Sai Mai",13.91818,100.6717,ต๊ะ ราชาบะหมี่เกี๊ยว ปู-หมูแดง,13.921226123417357,100.67459722814861,Noodle House
3594,"O Ngoen, Sai Mai",13.91818,100.6717,7-Eleven,13.922087726618543,100.67197467075869,Convenience Store
3595,"O Ngoen, Sai Mai",13.91818,100.6717,ครัวสวนผัก,13.921399115139279,100.67397467205151,Restaurant
3596,"O Ngoen, Sai Mai",13.91818,100.6717,Ok STEAK,13.92122125,100.674828,Western Restaurant
3597,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ลาบเป็ดลาบยโส,13.885672668672752,100.6181316188649,Restaurant
3598,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ร้านต้นคูณ ลานเหล้า & เบียร์,13.891202917389291,100.6181443108493,Nightlife
3599,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ก๋วยเตี๋ยวเรือลุงเอื้อน,13.883975628275692,100.62293865100699,Noodle House
3600,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,หมูจุ่มชาละวัน 2,13.886188114901046,100.616183027736,Restaurant
3601,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ตลาดนัดกลางซอยพหลโยธิน52,13.88846299069074,100.62097296588901,Infrastructure
3602,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ร้านใส่นม,13.885857,100.617684,Restaurant
3603,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,บิ๊กเล้ง,13.884399414140036,100.62073802752658,Asian Restaurant
3604,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ข้าวต้มรุ่งเรือง 5,13.884108,100.62146,Chinese Restaurant
3605,"Khlong Thanon, Sai Mai",13.887570000000002,100.62024,ก๋วยเตี๋ยวเรืออยุธยา,13.889857892971055,100.61679334225266,Noodle House
3606,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,ครัวแสงดาวเสือ,13.817794494233091,100.67540674015292,Restaurant
3607,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Fuji (ฟูจิ),13.824773767494605,100.67806799999589,Japanese Restaurant
3608,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Bar B Q Plaza (บาร์บีคิวพลาซ่า),13.824810147791464,100.67819238501126,BBQ Joint
3609,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Santa Fé Steak (ซานตา เฟ่ สเต็ก),13.824858030390725,100.67823144840224,Western Restaurant
3610,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Gateaux House (กาโตว์ เฮ้าส์),13.824711036322919,100.67805544757604,Household
3611,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Sukishi Buffet (ซูกิชิ บุฟเฟ่ต์),13.824585662904532,100.67795149383424,Restaurant
3612,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Swensen's (สเวนเซ่นส์),13.824844718447581,100.67822955251161,Dessert Shop
3613,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,KFC (เคเอฟซี),13.824547899051955,100.67797844321426,Western Restaurant
3614,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Shabushi (ชาบูชิ),13.824531944974327,100.67796285046532,Japanese Restaurant
3615,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,ข้าวต้มบาทเดียว-รามอินทรา,13.822598116427919,100.6788593621176,Restaurant
3616,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Chester's Grill (เชสเตอร์),13.82467935515952,100.67802103999061,Western Restaurant
3617,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,บึงคลองครุ เกษตร-นวมินทร์ตัดใหม่,13.819008654849029,100.67447793979608,Activities
3618,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,Oishi Ramen (โออิชิ ราเมน),13.824609374653136,100.67799757751104,Japanese Restaurant
3619,"Khan Na Yao, Khan Na Yao",13.821670000000001,100.675,ดี-เพียว Resturrant,13.817490698763233,100.67561681193683,Restaurant
3620,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,Octoguz,13.831091868751615,100.67599806018029,Nightlife
3621,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,ka-nom (คา-นม),13.830952118717128,100.67532169737471,Household
3622,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,ตำแหลก,13.830915365752105,100.67510645625069,Restaurant
3623,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,7-Eleven (เซเว่น อีเลฟเว่น),13.831100369638191,100.67583050334848,Convenience Store
3624,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,Scoozi (สกูซี่),13.83093282811527,100.6752359002406,Western Restaurant
3625,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,บัวโภชนา (ร้านอาหารลาว-อีสาน) | Bua Restaurant,13.831749,100.670382,Restaurant
3626,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,รวมเส้นสนุก @Panya Village,13.83116878508672,100.67555488712249,Noodle House
3627,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,BMTA รามอินทรา60 (Rarm Intra 60),13.831921417281658,100.66921732947505,Infrastructure
3628,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,La Nailar,13.831072380391948,100.67510514302026,Stores
3629,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,Mom's Recipe Cafe Bakery,13.830972338256883,100.67519419076689,Café
3630,"Ram Inthra, Khan Na Yao",13.829870000000001,100.67166999999999,PTT Park,13.83294312898747,100.67415333627743,Infrastructure
3631,"Saphan Sung, Saphan Sung",13.76927,100.68123,Bod-Kod-Chong (บดกดชง),13.767374,100.6777,Café
3632,"Saphan Sung, Saphan Sung",13.76927,100.68123,ม่านเมืองอาหารเหนือ,13.76890103383871,100.67706018205652,Restaurant
3633,"Saphan Sung, Saphan Sung",13.76927,100.68123,Quick Katsu,13.768799170616619,100.68525278130022,Japanese Restaurant
3634,"Saphan Sung, Saphan Sung",13.76927,100.68123,ไข่กระทะ ตอปิโด,13.768214651692002,100.67733229878486,Western Restaurant
3635,"Saphan Sung, Saphan Sung",13.76927,100.68123,A Cup of Joe,13.767882,100.67763,Café
3636,"Saphan Sung, Saphan Sung",13.76927,100.68123,MiNi BaR by Krating,13.766221,100.6783,Western Restaurant
3637,"Saphan Sung, Saphan Sung",13.76927,100.68123,Saphansung Youth Center (ศูนย์กีฬาเยาวชน สำนักงานเขตสะพานสูง),13.769777837560964,100.68494036759253,Activities
3638,"Saphan Sung, Saphan Sung",13.76927,100.68123,Lord of Coffee,13.768501,100.67694,Café
3639,"Saphan Sung, Saphan Sung",13.76927,100.68123,Kyoto Japanese Restaurant,13.769423421320962,100.67670899170017,Japanese Restaurant
3640,"Saphan Sung, Saphan Sung",13.76927,100.68123,สุทินโภชนา,13.772364540938677,100.6809847074864,Restaurant
3641,"Saphan Sung, Saphan Sung",13.76927,100.68123,Kyoto Japanese Food,13.76941355722519,100.67672268661727,Japanese Restaurant
3642,"Saphan Sung, Saphan Sung",13.76927,100.68123,ป.ข้าวต้มเป็ด,13.770247833237663,100.67713473499826,Restaurant
3643,"Saphan Sung, Saphan Sung",13.76927,100.68123,7-Eleven (เซเว่น อีเลฟเว่น),13.767919649382408,100.68553292360247,Convenience Store
3644,"Saphan Sung, Saphan Sung",13.76927,100.68123,Sip kafe & Tiny wheels,13.770085,100.67728,Café
3645,"Saphan Sung, Saphan Sung",13.76927,100.68123,Sweetaholic Cafe,13.76732636617862,100.6778204447416,Café
3646,"Saphan Sung, Saphan Sung",13.76927,100.68123,รวมโชคข้าวผัดปู,13.768201015535496,100.67716307188303,Asian Restaurant
3647,"Saphan Sung, Saphan Sung",13.76927,100.68123,Hug in The Mug,13.765653118182575,100.67860821951734,Café
3648,"Saphan Sung, Saphan Sung",13.76927,100.68123,ก๋วยเตี๋ยวหมูต้มยำ,13.766652,100.678288,Restaurant
3649,"Saphan Sung, Saphan Sung",13.76927,100.68123,Bambino cafe,13.768153033612862,100.6854270938226,Café
3650,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Baan Steak Restaurant,13.773401593996958,100.70745467294054,Western Restaurant
3651,"Rat Phatthana, Saphan Sung",13.77455,100.7063,ก๋วยเตี๋ยวเรือพุงโต,13.770539041586535,100.70569814226809,Noodle House
3652,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Baan Steak (บ้านเสต็ก),13.773321,100.707389,Western Restaurant
3653,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Rat Phatthana-Kheha Rom Klao Junction (แยกราษฎร์พัฒนา-เคหะร่มเกล้า),13.774524900706963,100.70609092712402,Infrastructure
3654,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Coffee Me By สุหัทยา,13.773533,100.706533,Café
3655,"Rat Phatthana, Saphan Sung",13.77455,100.7063,ก๋วยเตี๋ยวไก่มะระ รสเด็ด,13.774480161622337,100.70664680214188,Restaurant
3656,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Crayon กรอบรูป,13.773798984558551,100.70652021800733,Culture
3657,"Rat Phatthana, Saphan Sung",13.77455,100.7063,บ้านสเต็ก,13.773379576624704,100.70731274758688,Western Restaurant
3658,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Real Gym,13.773994,100.705555,Sport
3659,"Rat Phatthana, Saphan Sung",13.77455,100.7063,บิสมิลลาห์ ราขาข้าวหมก,13.772216796875,100.70568084716797,Restaurant
3660,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Mantira Pet's Lover,13.775528818901375,100.70896937626387,Stores
3661,"Rat Phatthana, Saphan Sung",13.77455,100.7063,ฮะจิชาบู ซอยมิสทีน,13.777838525404729,100.7061767578125,Japanese Restaurant
3662,"Rat Phatthana, Saphan Sung",13.77455,100.7063,ร้านอาหารเรือนชมดาว,13.771178030447267,100.70725771059334,Restaurant
3663,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Coffee today,13.77091819094012,100.70543857276212,Café
3664,"Rat Phatthana, Saphan Sung",13.77455,100.7063,Room 11 Cafe,13.772595,100.709855,Café
3665,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,BLACKPEPPER,13.740911607559852,100.68392385033324,Western Restaurant
3666,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,7-11@krungthepkreeta,13.739936868793142,100.68892568990194,Convenience Store
3667,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,7-Eleven (เซเว่น อีเลฟเว่น),13.740322577040708,100.68905325295538,Convenience Store
3668,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,Rocketeer,13.739937,100.687146,Café
3669,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,Club House @ Baan Klang Muang Urbanion,13.739240140276426,100.68583454153934,Sport
3670,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,ร้านแกงส้มป้าศรี,13.741154002892102,100.69210175681583,Restaurant
3671,"Thap Chang, Saphan Sung",13.74034,100.68793000000001,Shinjuku Outlet,13.739009660295743,100.69222832140426,Stores
3672,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,Gyu Gyu Tei (กิวกิวเต้),13.779807275955651,100.60802163820593,BBQ Joint
3673,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,OOOBKK,13.77494,100.611093,Café
3674,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,Day Spa,13.780407502042813,100.60810636155811,Nightlife
3675,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,Nana Coffee Roasters,13.776433,100.60646,Café
3676,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,ส้มตำฝากมารุม,13.776128779516341,100.61014339216791,Restaurant
3677,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,King Kong (คิงคอง),13.775992318159105,100.61027152250152,Japanese Restaurant
3678,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,ก๋วยเตี๋ยวสุโขทัย (แม่บุญรอด),13.780823,100.606995,Noodle House
3679,"Wang Thonglang, Wang Thonglang",13.778889999999999,100.60935,Maesriruen (ครัวแม่ศรีเรือน),13.776305683494595,100.60760223200586,Restaurant
